Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
31,-0.630786037,-0.612867903,105.721605,1.89172584,3.7941863,-0.375324238,-0.116227862,-0.133726179,0.179962118,0,0,-4.08444373,15.2930121,-25.0659576,65.6545172,1.65595076,-4.13406463,-15.5953521,-4.95385125,-22.8350795,37.6520667,62.103659,0.538057703,-1.81867041,18.1359247,-13.4204526,-0.324653886,-4.49631225,11.9124288,-2.46880581,-2.12056712,-16.1545329,-1.74291721,0.548474276,21.1001124,-9.29152895,-0.388524505
32,-0.627710344,-0.61678933,105.723238,1.88978757,3.79506513,-0.377368724,-0.0999098394,-0.128799425,0.180273825,0,0,-4.08374449,15.2262726,-24.9033444,65.7268694,1.81208846,-4.19205592,-15.6171695,-4.93985235,-22.8326804,37.6181206,62.1038502,0.542157951,-1.81536823,18.1432791,-13.4197013,-0.320578957,-4.48740867,11.9175318,-2.47514615,-2.15701301,-16.1555506,-1.73732158,0.549045397,21.1064696,-9.28754438,-0.392003606
33,-0.623722142,-0.621227408,105.719554,1.88693353,3.79572151,-0.379077301,-0.105497054,-0.122839952,0.181567999,0,0,-4.05984523,15.198052,-24.7664538,65.7469023,1.9280687,-4.22036919,-15.650622,-4.9312318,-22.8231198,37.6062839,62.1127226,0.53969871,-1.79631713,18.1541545,-13.4167062,-0.313900873,-4.49088396,11.9185802,-2.48829426,-2.1796092,-16.1575638,-1.73045084,0.551497862,21.1165031,-9.28825046,-0.41655216
34,-0.619726209,-0.621034624,105.715728,1.88174184,3.79601392,-0.384693279,-0.123402682,-0.0970937471,0.177197865,0,0,-4.04240136,15.1839733,-24.7566593,65.7500237,1.885964,-4.22056129,-15.5975771,-4.92089132,-22.8452684,37.6032308,62.0983656,0.548093706,-1.78472523,18.2011035,-13.4119609,-0.304932515,-4.48776043,11.914518,-2.50469952,-2.15608624,-16.1601456,-1.72135078,0.559181291,21.1270302,-9.29866308,-0.419406752
35,-0.615084171,-0.625582132,105.718434,1.88423807,3.79700765,-0.386197926,-0.104589333,-0.0988072041,0.173487699,0,0,-4.03399211,15.2063012,-24.788797,65.7443615,1.83938659,-4.23279758,-15.6146013,-4.89903685,-22.8372002,37.5788641,62.0902991,0.488095563,-1.73855048,18.1694302,-13.4115187,-0.301312008,-4.4920818,11.9179202,-2.49345426,-2.16800642,-16.1599612,-1.71884325,0.560804154,21.1295881,-9.29846586,-0.426105594
36,-0.611046096,-0.631346786,105.717456,1.88300789,3.79763277,-0.393394409,-0.0943720101,-0.0900546435,0.17442166,0,0,-4.02985814,15.2086798,-24.8042845,65.7529129,1.83501399,-4.24135794,-15.5969846,-4.89878285,-22.8440321,37.5903901,62.0915832,0.484001185,-1.73315389,18.1625897,-13.4116536,-0.295238075,-4.48957085,11.9298048,-2.49494281,-2.2046555,-16.1571745,-1.71391644,0.560054168,21.1302694,-9.30575708,-0.436202801
37,-0.604463089,-0.639464054,105.724204,1.89579211,3.79876243,-0.392066766,-0.110500515,-0.094343402,0.166294336,0,0,-4.00629911,15.1973843,-24.7613533,65.7591284,1.85668597,-4.26699121,-15.6067364,-4.88612779,-22.8489652,37.5965099,62.0890014,0.459472375,-1.70828517,18.1527884,-13.4154452,-0.307741323,-4.48645373,11.9377807,-2.47552053,-2.19514105,-16.1530832,-1.72395522,0.560280845,21.1276534,-9.29699139,-0.429443128
38,-0.599196786,-0.647602882,105.729401,1.88997877,3.79936091,-0.397312076,-0.106629045,-0.0961396283,0.165021879,0,0,-4.00274571,15.2322337,-24.8129178,65.7481318,1.81437017,-4.24337754,-15.6001367,-4.8811409,-22.8435848,37.6027903,62.0882296,0.440151264,-1.72022348,18.1659621,-13.4148185,-0.295069161,-4.48384331,11.9456098,-2.49021718,-2.21961383,-16.1529671,-1.71142545,0.564542509,21.134014,-9.3056239,-0.433415363
39,-0.595051004,-0.659706118,105.731356,1.91380258,3.80019915,-0.394543834,-0.0892842729,-0.117730957,0.158371143,0,0,-3.99632618,15.2398715,-24.8514896,65.7436717,1.78580461,-4.22517807,-15.6177569,-4.86735289,-22.8255223,37.5870638,62.1281452,0.449310975,-1.75862814,18.1363464,-13.4210673,-0.317015786,-4.48938644,11.9615438,-2.47285249,-2.20041887,-16.1457988,-1.73487146,0.567614066,21.1214499,-9.31885824,-0.42336546
40,-0.586981885,-0.659888517,105.726397,1.89653014,3.7995624,-0.401161349,-0.0857521446,-0.0940850954,0.161086156,0,0,-3.97799737,15.2477382,-24.8661131,65.7315208,1.75893326,-4.23238093,-15.6187626,-4.86648716,-22.8286762,37.5927806,62.1325028,0.461763637,-1.76982517,18.1420719,-13.4126158,-0.292423877,-4.49717968,11.9544566,-2.51300909,-2.20306386,-16.1529585,-1.71273333,0.565907693,21.1446862,-9.33010671,-0.422075248
