Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
31,-0.418952061,-0.186765066,106.415164,-0.0412413587,5.54883504,0.0354443274,0.350327313,1.33381652,-2.83481772,0,0,0.0474313282,14.723639,-25.6581145,64.5037738,-2.67821813,-4.46712771,-13.2565135,-1.10442537,-19.4800069,35.6210109,70.5085346,9.45890956,-3.70722946,19.9114426,-11.6849638,2.41833861,0.993424868,7.77149937,-1.7527513,-2.24355813,-11.5161642,-1.89019103,-11.5370561,9.68955395,-3.56278483,0.72939985
32,-0.409950875,-0.18664177,106.416333,-0.0341262978,5.55038315,0.0374235061,0.328531032,1.34456543,-2.85173674,0,0,0.0707252882,14.7131666,-25.6673438,64.4965816,-2.72767318,-4.48255582,-13.2110202,-1.09169507,-19.4743737,35.6981305,70.5218603,9.54919612,-3.73066768,19.7839861,-11.6934512,2.40731106,0.986832668,7.78936715,-1.73788134,-2.21993208,-11.505989,-1.89887519,-11.5353964,9.67723314,-3.52976386,0.755561823
33,-0.404899009,-0.184883259,106.40924,-0.0339096717,5.55648151,0.0363088992,0.332985969,1.35293006,-2.85780152,0,0,0.0799608712,14.6851441,-25.5880401,64.5134931,-2.59328366,-4.45309764,-13.2393288,-1.09104492,-19.4592329,35.7479295,70.5450488,9.46160749,-3.75805503,19.6862974,-11.6897407,2.40519583,0.991953282,7.77561883,-1.73184494,-2.21440282,-11.5039391,-1.89939642,-11.5271207,9.65923047,-3.5208607,0.781193015
34,-0.400431361,-0.185399735,106.401503,-0.032166278,5.55780736,0.0424925858,0.331194352,1.34703433,-2.85899574,0,0,0.103467101,14.6828474,-25.5460618,64.4996142,-2.53216905,-4.45338835,-13.2373309,-1.1000199,-19.4764279,35.7250517,70.534059,9.59539638,-3.73020536,19.8437247,-11.6909223,2.40397985,0.990774648,7.78482849,-1.75284159,-2.20450609,-11.4966069,-1.90090461,-11.5352265,9.6530261,-3.54528439,0.761835405
35,-0.396455824,-0.182036299,106.406653,-0.0366347209,5.55901339,0.0363641072,0.331809042,1.36719971,-2.85723504,0,0,0.108785343,14.6658505,-25.5206876,64.50501,-2.55625742,-4.4694615,-13.2108179,-1.09817126,-19.4969662,35.6926049,70.525692,9.65794384,-3.73932964,19.8190421,-11.6844114,2.40812556,0.995420564,7.77952997,-1.76374171,-2.21890008,-11.4994055,-1.89591217,-11.5315031,9.66381951,-3.55316088,0.745587238
36,-0.392905436,-0.186930434,106.414902,-0.0322294405,5.55976577,0.0332071586,0.341745047,1.3547819,-2.85805274,0,0,0.123055676,14.6451431,-25.4384248,64.5262109,-2.4458075,-4.49197124,-13.2186504,-1.0922783,-19.4956446,35.6637371,70.5105153,9.56805428,-3.75518891,19.7820652,-11.6845028,2.40763528,1.00570309,7.7810198,-1.75816721,-2.22637124,-11.5007792,-1.89687395,-11.5410927,9.66629716,-3.57374601,0.728150673
37,-0.389217352,-0.18894783,106.421828,-0.0277595024,5.55985874,0.0443330647,0.321860445,1.35641367,-2.8565787,0,0,0.130979816,14.6692758,-25.4674258,64.4962947,-2.49522669,-4.45887854,-13.1986243,-1.1045354,-19.5240326,35.6643143,70.4894169,9.58902125,-3.69669304,19.8679753,-11.7003044,2.40259204,0.999137147,7.81249758,-1.75056607,-2.24082904,-11.4874757,-1.9002773,-11.551986,9.64658523,-3.55391861,0.702536129
38,-0.384703279,-0.188433472,106.417143,-0.0397476573,5.56005171,0.0485595228,0.321608582,1.36526325,-2.86195705,0,0,0.13187173,14.6345204,-25.4048972,64.5535044,-2.41857746,-4.50294266,-13.189844,-1.113533,-19.552675,35.6923693,70.4851207,9.59439405,-3.70050599,19.9484247,-11.6944279,2.41714589,0.98533739,7.80119533,-1.7599199,-2.25182906,-11.4933028,-1.89046403,-11.5469155,9.66321418,-3.54681969,0.726151935
39,-0.379219349,-0.186192547,106.416357,-0.0378665016,5.55998389,0.051905078,0.317403186,1.37412883,-2.86131928,0,0,0.158433642,14.6095441,-25.3558154,64.5406841,-2.34902244,-4.48701679,-13.1671192,-1.13303735,-19.5736163,35.7120197,70.4949083,9.63601551,-3.70689777,19.9920713,-11.6859277,2.41356815,0.964688768,7.78946875,-1.75682807,-2.22916436,-11.5030076,-1.89835482,-11.5525333,9.68896058,-3.55257498,0.725991746
40,-0.373001723,-0.191280886,106.415832,-0.0171761385,5.55894345,0.0695047593,0.317379094,1.34616124,-2.86974752,0,0,0.145967346,14.6721445,-25.486564,64.5208561,-2.49716348,-4.47254405,-13.135638,-1.10212413,-19.5593207,35.7062858,70.4819515,9.51362621,-3.72463406,19.8673315,-11.6919605,2.39006078,0.968302792,7.81048439,-1.76544819,-2.21012606,-11.49639,-1.92108825,-11.5549333,9.69227493,-3.59651807,0.746127997
