Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
31,-1.5711179,-0.33344999,106.0269,-0.0333931629,1.11094695,-0.151071896,0.652978358,1.33169575,1.03516906,0,0,-1.19828625,13.9724403,-22.7070885,74.187131,-9.99785503,-5.83348016,-22.2239671,-2.47533932,-19.0206545,35.2921031,74.6497466,16.1313308,-2.21562393,21.998815,-9.98414513,3.06301263,-0.60541815,14.3265813,-5.48455482,-2.85069748,-9.64769599,-1.43671172,-6.13741077,14.9839922,-6.55603818,0.359158907
32,-1.57123283,-0.34492733,106.028306,-0.0274815358,1.1091676,-0.151395316,0.657556025,1.32590268,1.04274641,0,0,-1.18436793,13.9487387,-22.633635,74.1699326,-9.93478165,-5.82119222,-22.1728004,-2.48126322,-19.0012772,35.2937629,74.6688233,16.1217275,-2.2591412,21.9699967,-9.98710943,3.0636408,-0.600376189,14.3366764,-5.48006312,-2.85238881,-9.64868637,-1.43681353,-6.13220787,14.990795,-6.55518953,0.37601336
33,-1.56802647,-0.354716904,106.029391,-0.0250656283,1.11007652,-0.143456616,0.648097867,1.32169027,1.04162925,0,0,-1.19182308,13.9384755,-22.6264069,74.1842077,-9.93354709,-5.81959054,-22.1270706,-2.48320385,-19.0039683,35.2641335,74.6704079,16.0931807,-2.25659717,21.9839235,-9.99449628,3.0679165,-0.608576632,14.3497374,-5.48629396,-2.86488485,-9.63878772,-1.43212803,-6.14596601,14.9757106,-6.56474796,0.363475534
34,-1.56581663,-0.365261384,106.031847,-0.0212345627,1.10841652,-0.138662929,0.638897976,1.33187931,1.04056438,0,0,-1.17100883,13.9064222,-22.5624046,74.1664082,-9.88918672,-5.81096785,-22.1407771,-2.48320812,-19.006825,35.2712915,74.6814523,16.112669,-2.2848748,21.982624,-9.99840571,3.06784755,-0.610973708,14.3619122,-5.48190129,-2.8746881,-9.63755231,-1.43239536,-6.13932108,14.9825288,-6.56467197,0.357939505
35,-1.56369954,-0.373888179,106.032944,-0.0294078283,1.10804937,-0.134551467,0.644039935,1.32825163,1.04664634,0,0,-1.18987914,13.9051561,-22.5971874,74.1927318,-9.92906819,-5.8595258,-22.1184799,-2.49292193,-18.996105,35.289231,74.6750251,16.168405,-2.28550509,21.9592221,-9.99239515,3.08475227,-0.628720087,14.3503965,-5.4822381,-2.86726304,-9.64377973,-1.41789402,-6.14675148,14.9989298,-6.5601363,0.348678516
36,-1.56261027,-0.383977429,106.031847,-0.0264193752,1.10946488,-0.131732557,0.652766462,1.3263491,1.03920645,0,0,-1.19153792,13.8985078,-22.6059625,74.2163916,-9.92671605,-5.88353221,-22.1414294,-2.48533423,-19.0045711,35.2873015,74.6675392,16.1597392,-2.27171644,21.95085,-9.99195631,3.0884124,-0.632719323,14.3454651,-5.49072931,-2.86829333,-9.64284229,-1.41446441,-6.14669897,14.995974,-6.57129256,0.347360369
37,-1.56199466,-0.386681361,106.031251,-0.0232657175,1.10911901,-0.134346772,0.621779708,1.35460463,1.03853592,0,0,-1.19173824,13.8787771,-22.6471058,74.2193764,-10.0087978,-5.87819057,-22.1560596,-2.47836231,-19.0270202,35.347834,74.6494529,16.2086382,-2.29052293,21.8862432,-9.98576389,3.08740922,-0.647316771,14.3355118,-5.49628268,-2.87557517,-9.65137319,-1.41565372,-6.14537989,15.0118867,-6.5936721,0.312205706
38,-1.56034725,-0.394753413,106.032145,-0.0191055425,1.10979063,-0.139360584,0.638755182,1.34598941,1.04288931,0,0,-1.20215075,13.8724122,-22.7082446,74.216255,-10.0525589,-5.8825525,-22.0929401,-2.4846192,-19.0276212,35.3009004,74.6545345,16.1496544,-2.26981145,21.9178517,-9.99096678,3.09081129,-0.640256864,14.3479359,-5.48990115,-2.89582348,-9.64153089,-1.41082808,-6.15248073,14.9954003,-6.59312953,0.342397356
39,-1.55677479,-0.40042731,106.038404,-0.0198168926,1.1096723,-0.14204698,0.644740989,1.34543905,1.04042767,0,0,-1.18760864,13.8543062,-22.6788372,74.1980525,-10.0033841,-5.87633105,-22.0362205,-2.4712999,-19.0259564,35.288005,74.633641,16.1363305,-2.25331591,21.9058408,-9.99319599,3.09664726,-0.649679643,14.3536221,-5.49809866,-2.91093442,-9.64273983,-1.40543533,-6.15560724,14.9987334,-6.58957399,0.289337485
40,-1.55577101,-0.404469157,106.036484,-0.0249611148,1.11020597,-0.142096708,0.639406452,1.35919014,1.0406282,0,0,-1.18930295,13.8452451,-22.6826655,74.1827187,-9.9336282,-5.8724434,-21.9982532,-2.47439355,-19.0473058,35.3300175,74.6100973,16.1066362,-2.21340263,21.8798553,-9.99066967,3.10567634,-0.651505918,14.3493685,-5.48952079,-2.90156532,-9.64264763,-1.39639226,-6.14949849,15.0014057,-6.58477364,0.311729327
41,-1.55303525,-0.409948686,106.037772,-0.0271061839,1.11114391,-0.14102324,0.634686524,1.36467489,1.03678398,0,0,-1.17605751,13.8149344,-22.5991801,74.1840574,-9.89023772,-5.87212366,-21.9617903,-2.46736891,-19.0614034,35.3959596,74.5731938,16.2009184,-2.2033868,21.8423439,-9.98776001,3.11242521,-0.650869857,14.3421678,-5.48649075,-2.90730332,-9.64513808,-1.38949206,-6.15921657,15.0086867,-6.58715098,0.329173016
42,-1.5533031,-0.411249837,106.038761,-0.0345663399,1.11178639,-0.148739874,0.635102312,1.37780742,1.04085936,0,0,-1.17615527,13.7997731,-22.6023937,74.1760115,-9.92565993,-5.90643597,-21.9399149,-2.45063452,-19.0669358,35.337698,74.5331348,16.1433143,-2.19334044,21.8262161,-9.98776172,3.12603842,-0.64567267,14.3428577,-5.48530742,-2.90955835,-9.64492976,-1.37552241,-6.14707378,15.0051845,-6.58897336,0.266003211
43,-1.55228665,-0.416832184,106.039667,-0.0414516141,1.11188852,-0.147232959,0.646821156,1.37295895,1.04387841,0,0,-1.18124354,13.800171,-22.5659803,74.1602406,-9.83749841,-5.86654681,-21.904263,-2.46370793,-19.0651139,35.3642607,74.532602,16.1722777,-2.20637735,21.8584085,-9.97792283,3.13957052,-0.652900237,14.3223884,-5.48702009,-2.91685064,-9.65581623,-1.36251634,-6.14549856,15.029068,-6.58610169,0.25220791
44,-1.54862599,-0.425275462,106.03826,-0.0297195541,1.11332487,-0.150507173,0.641837519,1.37413513,1.03443471,0,0,-1.15984563,13.7906207,-22.5692997,74.127845,-9.85843977,-5.86227452,-21.8780607,-2.46546244,-19.090517,35.4633325,74.5109503,16.2799181,-2.19444693,21.8316786,-9.98051147,3.13146991,-0.65056506,14.3305702,-5.47709369,-2.91729183,-9.6507414,-1.37191756,-6.14917534,15.0203749,-6.5979367,0.271942354
45,-1.54562611,-0.437579956,106.036687,-0.0188445434,1.11601444,-0.156004994,0.649155906,1.3593196,1.02988538,0,0,-1.17022773,13.798215,-22.6015929,74.1347025,-9.8752557,-5.86001245,-21.893876,-2.47122093,-19.0810709,35.437412,74.5255669,16.2356021,-2.21889837,21.8602475,-9.98674317,3.12732655,-0.648822508,14.3403271,-5.47298661,-2.93975184,-9.64164103,-1.37421752,-6.14829937,14.9980026,-6.59257799,0.287648748
46,-1.54322134,-0.438361615,106.036234,-0.024353186,1.11592715,-0.160661223,0.632592751,1.38959398,1.03005965,0,0,-1.16175915,13.7702453,-22.6045486,74.1276128,-9.95638468,-5.86700358,-21.859626,-2.48081948,-19.1093188,35.4956257,74.5093179,16.2752019,-2.2123892,21.8258149,-9.98229159,3.1346261,-0.6361397,14.3370093,-5.48699192,-2.92287935,-9.64577244,-1.36637539,-6.13997977,15.0054663,-6.59805409,0.263913867
47,-1.54158687,-0.445916178,106.033516,-0.0232615246,1.11640037,-0.161546481,0.645338257,1.38702882,1.02826022,0,0,-1.15276027,13.7674535,-22.5869711,74.1017332,-9.91935396,-5.84328788,-21.8256885,-2.48870237,-19.1093086,35.5056763,74.5228963,16.265392,-2.23678023,21.8404383,-9.97349772,3.14012654,-0.635985221,14.3244281,-5.50442128,-2.93281941,-9.65372107,-1.36279488,-6.13706542,15.0239795,-6.62038027,0.230545245
48,-1.53680295,-0.450188201,106.029618,-0.024137097,1.11885164,-0.169456833,0.656375843,1.39104348,1.02083911,0,0,-1.166104,13.7497736,-22.5670833,74.1479531,-9.93884817,-5.88478213,-21.8204241,-2.4873216,-19.1155138,35.4877436,74.5108069,16.2891645,-2.22216896,21.8413057,-9.96948413,3.14660668,-0.639355919,14.3201447,-5.50052551,-2.93670259,-9.6514415,-1.35727342,-6.13706542,15.0201939,-6.618928,0.262720612
49,-1.53369782,-0.458157621,106.03075,-0.0229668434,1.11922589,-0.172403952,0.65764295,1.39685885,1.0136053,0,0,-1.15156093,13.767468,-22.5837951,74.1156463,-9.99342651,-5.8332364,-21.8360157,-2.49479276,-19.126157,35.5283901,74.5190919,16.3222584,-2.22239884,21.8868528,-9.97254918,3.14820025,-0.61316209,14.3320165,-5.49406116,-2.91759727,-9.64829961,-1.35312856,-6.12745833,15.0167583,-6.61300879,0.264742508
50,-1.52997812,-0.468678866,106.032598,-0.0144949691,1.11974838,-0.169665953,0.674001573,1.37785299,1.00616466,0,0,-1.15183478,13.8083587,-22.6648319,74.0870209,-10.0916617,-5.81420536,-21.8580414,-2.49109656,-19.1117692,35.5078381,74.530471,16.3438555,-2.25016036,21.8702367,-9.97448981,3.1434014,-0.618874263,14.3375011,-5.48214547,-2.91992423,-9.647404,-1.35843381,-6.1367555,15.0183173,-6.61114543,0.260278419
