结果表格 1
,压缩位移(力 200 N),压缩位移(力 400 N),压缩位移(力 600 N),压缩位移(力 1500 N),压缩位移(力 3000 N),压缩位移(力 4500 N),标识
,(mm),(mm),(mm),(mm),(mm),(mm),
"平均值","3.10","6.38","9.07","14.14","17.09","18.59",""
"标准偏差","-----","-----","-----","-----","-----","-----",""
"变异系数％","-----","-----","-----","-----","-----","-----",""

结果表格 2


1,时间,位移,力,压缩应变
,(s),(mm),(kN),(%)
"","125.9200","10.4850","0.7503","27.7381"
"","125.9400","10.4868","0.7506","27.7428"
"","125.9600","10.4884","0.7508","27.7472"
"","125.9800","10.4899","0.7510","27.7511"
"","126.0000","10.4915","0.7511","27.7554"
"","126.0200","10.4933","0.7512","27.7601"
"","126.0400","10.4951","0.7515","27.7649"
"","126.0600","10.4967","0.7518","27.7691"
"","126.0800","10.4982","0.7520","27.7730"
"","126.1000","10.4997","0.7520","27.7770"
"","126.1200","10.5014","0.7523","27.7814"
"","126.1400","10.5031","0.7525","27.7859"
"","126.1600","10.5046","0.7526","27.7900"
"","126.1800","10.5060","0.7527","27.7937"
"","126.2000","10.5075","0.7529","27.7977"
"","126.2200","10.5092","0.7532","27.8022"
"","126.2400","10.5111","0.7536","27.8071"
"","126.2600","10.5128","0.7537","27.8118"
"","126.2800","10.5144","0.7538","27.8160"
"","126.3000","10.5160","0.7539","27.8203"
"","126.3200","10.5179","0.7542","27.8251"
"","126.3400","10.5198","0.7544","27.8301"
"","126.3600","10.5215","0.7547","27.8348"
"","126.3800","10.5231","0.7550","27.8389"
"","126.4000","10.5247","0.7551","27.8431"
"","126.4200","10.5264","0.7554","27.8477"
"","126.4400","10.5282","0.7558","27.8525"
"","126.4600","10.5299","0.7559","27.8569"
"","126.4800","10.5314","0.7559","27.8609"
"","126.5000","10.5330","0.7561","27.8650"
"","126.5200","10.5347","0.7564","27.8696"
"","126.5400","10.5365","0.7567","27.8745"
"","126.5600","10.5383","0.7570","27.8791"
"","126.5800","10.5398","0.7571","27.8832"
"","126.6000","10.5414","0.7573","27.8874"
"","126.6200","10.5431","0.7575","27.8920"
"","126.6400","10.5449","0.7577","27.8967"
"","126.6600","10.5466","0.7579","27.9011"
"","126.6800","10.5481","0.7580","27.9052"
"","126.7000","10.5496","0.7584","27.9091"
"","126.7200","10.5513","0.7586","27.9134"
"","126.7400","10.5530","0.7586","27.9180"
"","126.7600","10.5547","0.7589","27.9225"
"","126.7800","10.5562","0.7592","27.9266"
"","126.8000","10.5577","0.7594","27.9306"
"","126.8200","10.5594","0.7595","27.9349"
"","126.8400","10.5612","0.7597","27.9396"
"","126.8600","10.5630","0.7599","27.9444"
"","126.8800","10.5647","0.7602","27.9490"
"","126.9000","10.5664","0.7605","27.9535"
"","126.9200","10.5682","0.7607","27.9582"
"","126.9400","10.5700","0.7609","27.9630"
"","126.9600","10.5718","0.7612","27.9677"
"","126.9800","10.5735","0.7614","27.9721"
"","127.0000","10.5750","0.7614","27.9763"
"","127.0200","10.5767","0.7616","27.9806"
"","127.0400","10.5784","0.7618","27.9851"
"","127.0600","10.5801","0.7621","27.9897"
"","127.0800","10.5817","0.7623","27.9940"
"","127.1000","10.5833","0.7624","27.9982"
"","127.1200","10.5849","0.7627","28.0025"
"","127.1400","10.5867","0.7630","28.0071"
"","127.1600","10.5884","0.7633","28.0118"
"","127.1800","10.5902","0.7634","28.0164"
"","127.2000","10.5918","0.7637","28.0206"
"","127.2200","10.5933","0.7639","28.0246"
"","127.2400","10.5949","0.7641","28.0288"
"","127.2600","10.5965","0.7640","28.0332"
"","127.2800","10.5981","0.7641","28.0374"
"","127.3000","10.5996","0.7643","28.0414"
"","127.3200","10.6011","0.7645","28.0452"
"","127.3400","10.6026","0.7648","28.0493"
"","127.3600","10.6043","0.7651","28.0539"
"","127.3800","10.6061","0.7656","28.0586"
"","127.4000","10.6078","0.7656","28.0631"
"","127.4200","10.6094","0.7656","28.0673"
"","127.4400","10.6110","0.7659","28.0715"
"","127.4600","10.6128","0.7660","28.0763"
"","127.4800","10.6147","0.7663","28.0812"
"","127.5000","10.6164","0.7667","28.0858"
"","127.5200","10.6180","0.7670","28.0901"
"","127.5400","10.6196","0.7672","28.0943"
"","127.5600","10.6214","0.7676","28.0990"
"","127.5800","10.6232","0.7678","28.1038"
"","127.6000","10.6249","0.7679","28.1083"
"","127.6200","10.6265","0.7680","28.1123"
"","127.6400","10.6280","0.7683","28.1164"
"","127.6600","10.6297","0.7686","28.1209"
"","127.6800","10.6315","0.7689","28.1257"
"","127.7000","10.6332","0.7689","28.1303"
"","127.7200","10.6348","0.7690","28.1345"
"","127.7400","10.6364","0.7691","28.1388"
"","127.7600","10.6382","0.7694","28.1435"
"","127.7800","10.6400","0.7697","28.1483"
"","127.8000","10.6417","0.7700","28.1527"
"","127.8200","10.6432","0.7700","28.1566"
"","127.8400","10.6447","0.7702","28.1605"
"","127.8600","10.6463","0.7704","28.1649"
"","127.8800","10.6481","0.7709","28.1695"
"","127.9000","10.6497","0.7712","28.1738"
"","127.9200","10.6512","0.7711","28.1777"
"","127.9400","10.6526","0.7712","28.1816"
"","127.9600","10.6543","0.7715","28.1860"
"","127.9800","10.6562","0.7718","28.1909"
"","128.0000","10.6580","0.7721","28.1958"
"","128.0200","10.6597","0.7723","28.2002"
"","128.0400","10.6613","0.7725","28.2045"
"","128.0600","10.6631","0.7728","28.2092"
"","128.0800","10.6649","0.7730","28.2141"
"","128.1000","10.6667","0.7731","28.2187"
"","128.1200","10.6683","0.7732","28.2229"
"","128.1400","10.6699","0.7735","28.2272"
"","128.1600","10.6716","0.7737","28.2318"
"","128.1800","10.6734","0.7742","28.2366"
"","128.2000","10.6751","0.7745","28.2411"
"","128.2200","10.6767","0.7746","28.2453"
"","128.2400","10.6783","0.7747","28.2495"
"","128.2600","10.6801","0.7748","28.2542"
"","128.2800","10.6819","0.7749","28.2589"
"","128.3000","10.6835","0.7753","28.2634"
"","128.3200","10.6851","0.7755","28.2674"
"","128.3400","10.6866","0.7756","28.2715"
"","128.3600","10.6883","0.7758","28.2759"
"","128.3800","10.6900","0.7760","28.2804"
"","128.4000","10.6916","0.7762","28.2847"
"","128.4200","10.6931","0.7764","28.2886"
"","128.4400","10.6946","0.7769","28.2925"
"","128.4600","10.6962","0.7770","28.2967"
"","128.4800","10.6979","0.7772","28.3013"
"","128.5000","10.6995","0.7775","28.3056"
"","128.5200","10.7011","0.7775","28.3097"
"","128.5400","10.7026","0.7775","28.3137"
"","128.5600","10.7042","0.7777","28.3180"
"","128.5800","10.7059","0.7780","28.3227"
"","128.6000","10.7078","0.7783","28.3274"
"","128.6200","10.7095","0.7786","28.3320"
"","128.6400","10.7112","0.7789","28.3364"
"","128.6600","10.7129","0.7792","28.3410"
"","128.6800","10.7147","0.7794","28.3457"
"","128.7000","10.7164","0.7796","28.3504"
"","128.7200","10.7181","0.7799","28.3549"
"","128.7400","10.7197","0.7801","28.3591"
"","128.7600","10.7214","0.7802","28.3634"
"","128.7800","10.7231","0.7805","28.3679"
"","128.8000","10.7248","0.7808","28.3725"
"","128.8200","10.7265","0.7811","28.3770"
"","128.8400","10.7282","0.7812","28.3814"
"","128.8600","10.7298","0.7813","28.3858"
"","128.8800","10.7315","0.7816","28.3903"
"","128.9000","10.7333","0.7817","28.3950"
"","128.9200","10.7350","0.7820","28.3995"
"","128.9400","10.7366","0.7823","28.4038"
"","128.9600","10.7382","0.7825","28.4080"
"","128.9800","10.7398","0.7829","28.4122"
"","129.0000","10.7415","0.7831","28.4166"
"","129.0200","10.7431","0.7833","28.4209"
"","129.0400","10.7446","0.7835","28.4250"
"","129.0600","10.7461","0.7833","28.4289"
"","129.0800","10.7477","0.7834","28.4331"
"","129.1000","10.7494","0.7839","28.4376"
"","129.1200","10.7512","0.7844","28.4424"
"","129.1400","10.7530","0.7845","28.4471"
"","129.1600","10.7546","0.7846","28.4514"
"","129.1800","10.7563","0.7848","28.4558"
"","129.2000","10.7580","0.7849","28.4605"
"","129.2200","10.7598","0.7852","28.4652"
"","129.2400","10.7615","0.7855","28.4696"
"","129.2600","10.7631","0.7858","28.4739"
"","129.2800","10.7647","0.7862","28.4782"
"","129.3000","10.7665","0.7864","28.4829"
"","129.3200","10.7684","0.7866","28.4878"
"","129.3400","10.7701","0.7869","28.4924"
"","129.3600","10.7717","0.7871","28.4965"
"","129.3800","10.7732","0.7872","28.5007"
"","129.4000","10.7750","0.7872","28.5053"
"","129.4200","10.7768","0.7875","28.5101"
"","129.4400","10.7785","0.7876","28.5146"
"","129.4600","10.7801","0.7879","28.5187"
"","129.4800","10.7817","0.7881","28.5229"
"","129.5000","10.7834","0.7884","28.5275"
"","129.5200","10.7851","0.7887","28.5322"
"","129.5400","10.7868","0.7890","28.5365"
"","129.5600","10.7882","0.7892","28.5403"
"","129.5800","10.7897","0.7893","28.5442"
"","129.6000","10.7913","0.7894","28.5484"
"","129.6200","10.7930","0.7896","28.5529"
"","129.6400","10.7946","0.7898","28.5572"
"","129.6600","10.7960","0.7900","28.5610"
"","129.6800","10.7975","0.7901","28.5649"
"","129.7000","10.7991","0.7903","28.5692"
"","129.7200","10.8010","0.7907","28.5741"
"","129.7400","10.8028","0.7909","28.5789"
"","129.7600","10.8045","0.7911","28.5833"
"","129.7800","10.8061","0.7913","28.5875"
"","129.8000","10.8078","0.7915","28.5921"
"","129.8200","10.8096","0.7919","28.5970"
"","129.8400","10.8114","0.7923","28.6018"
"","129.8600","10.8131","0.7925","28.6060"
"","129.8800","10.8146","0.7928","28.6102"
"","129.9000","10.8163","0.7929","28.6146"
"","129.9200","10.8181","0.7931","28.6195"
"","129.9400","10.8199","0.7933","28.6241"
"","129.9600","10.8215","0.7937","28.6284"
"","129.9800","10.8231","0.7937","28.6326"
"","130.0000","10.8248","0.7939","28.6371"
"","130.0200","10.8266","0.7941","28.6419"
"","130.0400","10.8284","0.7945","28.6465"
"","130.0600","10.8300","0.7946","28.6508"
"","130.0800","10.8315","0.7948","28.6548"
"","130.1000","10.8331","0.7950","28.6592"
"","130.1200","10.8349","0.7954","28.6637"
"","130.1400","10.8365","0.7956","28.6681"
"","130.1600","10.8381","0.7957","28.6721"
"","130.1800","10.8396","0.7959","28.6762"
"","130.2000","10.8412","0.7964","28.6805"
"","130.2200","10.8429","0.7966","28.6850"
"","130.2400","10.8447","0.7968","28.6896"
"","130.2600","10.8463","0.7969","28.6940"
"","130.2800","10.8479","0.7970","28.6981"
"","130.3000","10.8495","0.7972","28.7023"
"","130.3200","10.8512","0.7975","28.7070"
"","130.3400","10.8530","0.7977","28.7117"
"","130.3600","10.8547","0.7978","28.7163"
"","130.3800","10.8564","0.7981","28.7207"
"","130.4000","10.8581","0.7982","28.7252"
"","130.4200","10.8599","0.7984","28.7298"
"","130.4400","10.8616","0.7990","28.7345"
"","130.4600","10.8634","0.7994","28.7391"
"","130.4800","10.8650","0.7994","28.7434"
"","130.5000","10.8666","0.7996","28.7478"
"","130.5200","10.8683","0.7999","28.7522"
"","130.5400","10.8701","0.8002","28.7569"
"","130.5600","10.8718","0.8005","28.7615"
"","130.5800","10.8735","0.8008","28.7660"
"","130.6000","10.8751","0.8010","28.7703"
"","130.6200","10.8768","0.8011","28.7746"
"","130.6400","10.8785","0.8011","28.7792"
"","130.6600","10.8802","0.8016","28.7836"
"","130.6800","10.8817","0.8017","28.7877"
"","130.7000","10.8832","0.8019","28.7916"
"","130.7200","10.8847","0.8020","28.7955"
"","130.7400","10.8863","0.8020","28.7998"
"","130.7600","10.8880","0.8023","28.8042"
"","130.7800","10.8896","0.8028","28.8084"
"","130.8000","10.8911","0.8029","28.8125"
"","130.8200","10.8926","0.8031","28.8165"
"","130.8400","10.8943","0.8033","28.8209"
"","130.8600","10.8961","0.8036","28.8256"
"","130.8800","10.8978","0.8038","28.8302"
"","130.9000","10.8994","0.8039","28.8345"
"","130.9200","10.9010","0.8041","28.8387"
"","130.9400","10.9027","0.8044","28.8433"
"","130.9600","10.9046","0.8048","28.8482"
"","130.9800","10.9064","0.8051","28.8531"
"","131.0000","10.9081","0.8054","28.8574"
"","131.0200","10.9097","0.8055","28.8616"
"","131.0400","10.9113","0.8056","28.8660"
"","131.0600","10.9132","0.8058","28.8708"
"","131.0800","10.9149","0.8062","28.8755"
"","131.1000","10.9165","0.8065","28.8797"
"","131.1200","10.9181","0.8067","28.8838"
"","131.1400","10.9197","0.8071","28.8882"
"","131.1600","10.9215","0.8073","28.8930"
"","131.1800","10.9233","0.8076","28.8976"
"","131.2000","10.9249","0.8079","28.9019"
"","131.2200","10.9265","0.8079","28.9060"
"","131.2400","10.9281","0.8080","28.9104"
"","131.2600","10.9299","0.8081","28.9151"
"","131.2800","10.9315","0.8083","28.9195"
"","131.3000","10.9330","0.8086","28.9233"
"","131.3200","10.9344","0.8088","28.9271"
"","131.3400","10.9361","0.8088","28.9314"
"","131.3600","10.9379","0.8091","28.9362"
"","131.3800","10.9396","0.8096","28.9409"
"","131.4000","10.9412","0.8098","28.9450"
"","131.4200","10.9427","0.8099","28.9490"
"","131.4400","10.9443","0.8099","28.9533"
"","131.4600","10.9462","0.8104","28.9582"
"","131.4800","10.9480","0.8109","28.9631"
"","131.5000","10.9497","0.8111","28.9676"
"","131.5200","10.9513","0.8114","28.9718"
"","131.5400","10.9530","0.8115","28.9763"
"","131.5600","10.9548","0.8117","28.9811"
"","131.5800","10.9566","0.8119","28.9857"
"","131.6000","10.9582","0.8120","28.9900"
"","131.6200","10.9598","0.8123","28.9942"
"","131.6400","10.9615","0.8126","28.9987"
"","131.6600","10.9634","0.8130","29.0037"
"","131.6800","10.9652","0.8131","29.0084"
"","131.7000","10.9668","0.8133","29.0127"
"","131.7200","10.9684","0.8135","29.0169"
"","131.7400","10.9700","0.8139","29.0213"
"","131.7600","10.9719","0.8140","29.0262"
"","131.7800","10.9736","0.8141","29.0308"
"","131.8000","10.9752","0.8144","29.0349"
"","131.8200","10.9767","0.8146","29.0389"
"","131.8400","10.9782","0.8149","29.0430"
"","131.8600","10.9799","0.8152","29.0473"
"","131.8800","10.9815","0.8153","29.0516"
"","131.9000","10.9830","0.8154","29.0556"
"","131.9200","10.9845","0.8157","29.0595"
"","131.9400","10.9861","0.8161","29.0638"
"","131.9600","10.9878","0.8162","29.0683"
"","131.9800","10.9895","0.8164","29.0729"
"","132.0000","10.9911","0.8164","29.0771"
"","132.0200","10.9927","0.8166","29.0812"
"","132.0400","10.9943","0.8170","29.0855"
"","132.0600","10.9960","0.8175","29.0901"
"","132.0800","10.9978","0.8180","29.0949"
"","132.1000","10.9996","0.8182","29.0994"
"","132.1200","11.0012","0.8182","29.1037"
"","132.1400","11.0028","0.8182","29.1080"
"","132.1600","11.0045","0.8185","29.1125"
"","132.1800","11.0063","0.8189","29.1172"
"","132.2000","11.0081","0.8192","29.1219"
"","132.2200","11.0097","0.8195","29.1264"
"","132.2400","11.0114","0.8197","29.1308"
"","132.2600","11.0131","0.8198","29.1353"
"","132.2800","11.0149","0.8200","29.1399"
"","132.3000","11.0166","0.8202","29.1445"
"","132.3200","11.0183","0.8205","29.1489"
"","132.3400","11.0199","0.8207","29.1533"
"","132.3600","11.0216","0.8209","29.1578"
"","132.3800","11.0234","0.8214","29.1624"
"","132.4000","11.0250","0.8215","29.1668"
"","132.4200","11.0266","0.8217","29.1709"
"","132.4400","11.0281","0.8220","29.1749"
"","132.4600","11.0296","0.8221","29.1790"
"","132.4800","11.0313","0.8222","29.1834"
"","132.5000","11.0330","0.8225","29.1879"
"","132.5200","11.0346","0.8227","29.1922"
"","132.5400","11.0362","0.8229","29.1962"
"","132.5600","11.0377","0.8231","29.2003"
"","132.5800","11.0394","0.8233","29.2048"
"","132.6000","11.0412","0.8236","29.2097"
"","132.6200","11.0430","0.8240","29.2144"
"","132.6400","11.0447","0.8244","29.2188"
"","132.6600","11.0463","0.8247","29.2230"
"","132.6800","11.0480","0.8249","29.2276"
"","132.7000","11.0498","0.8249","29.2323"
"","132.7200","11.0515","0.8251","29.2369"
"","132.7400","11.0531","0.8254","29.2411"
"","132.7600","11.0548","0.8257","29.2454"
"","132.7800","11.0565","0.8259","29.2501"
"","132.8000","11.0584","0.8262","29.2551"
"","132.8200","11.0602","0.8265","29.2598"
"","132.8400","11.0617","0.8265","29.2639"
"","132.8600","11.0633","0.8267","29.2680"
"","132.8800","11.0650","0.8271","29.2725"
"","132.9000","11.0668","0.8275","29.2773"
"","132.9200","11.0686","0.8277","29.2820"
"","132.9400","11.0701","0.8280","29.2861"
"","132.9600","11.0716","0.8283","29.2901"
"","132.9800","11.0733","0.8283","29.2944"
"","133.0000","11.0750","0.8285","29.2990"
"","133.0200","11.0767","0.8288","29.3034"
"","133.0400","11.0782","0.8288","29.3073"
"","133.0600","11.0796","0.8289","29.3112"
"","133.0800","11.0812","0.8293","29.3154"
"","133.1000","11.0830","0.8295","29.3201"
"","133.1200","11.0847","0.8297","29.3246"
"","133.1400","11.0862","0.8300","29.3286"
"","133.1600","11.0876","0.8302","29.3324"
"","133.1800","11.0892","0.8304","29.3366"
"","133.2000","11.0911","0.8307","29.3415"
"","133.2200","11.0929","0.8313","29.3464"
"","133.2400","11.0946","0.8313","29.3508"
"","133.2600","11.0961","0.8312","29.3549"
"","133.2800","11.0978","0.8314","29.3592"
"","133.3000","11.0995","0.8318","29.3639"
"","133.3200","11.1013","0.8323","29.3686"
"","133.3400","11.1029","0.8323","29.3729"
"","133.3600","11.1045","0.8326","29.3770"
"","133.3800","11.1061","0.8328","29.3813"
"","133.4000","11.1080","0.8330","29.3862"
"","133.4200","11.1099","0.8335","29.3912"
"","133.4400","11.1116","0.8339","29.3958"
"","133.4600","11.1132","0.8340","29.4001"
"","133.4800","11.1149","0.8344","29.4046"
"","133.5000","11.1168","0.8346","29.4095"
"","133.5200","11.1185","0.8349","29.4141"
"","133.5400","11.1200","0.8350","29.4182"
"","133.5600","11.1215","0.8351","29.4220"
"","133.5800","11.1230","0.8354","29.4260"
"","133.6000","11.1247","0.8357","29.4306"
"","133.6200","11.1265","0.8359","29.4352"
"","133.6400","11.1281","0.8362","29.4395"
"","133.6600","11.1296","0.8364","29.4435"
"","133.6800","11.1312","0.8366","29.4477"
"","133.7000","11.1329","0.8369","29.4522"
"","133.7200","11.1347","0.8371","29.4568"
"","133.7400","11.1363","0.8373","29.4612"
"","133.7600","11.1379","0.8377","29.4654"
"","133.7800","11.1395","0.8380","29.4697"
"","133.8000","11.1413","0.8382","29.4743"
"","133.8200","11.1431","0.8382","29.4790"
"","133.8400","11.1447","0.8384","29.4835"
"","133.8600","11.1463","0.8384","29.4877"
"","133.8800","11.1479","0.8387","29.4919"
"","133.9000","11.1496","0.8392","29.4964"
"","133.9200","11.1515","0.8397","29.5013"
"","133.9400","11.1533","0.8399","29.5060"
"","133.9600","11.1550","0.8401","29.5106"
"","133.9800","11.1567","0.8403","29.5150"
"","134.0000","11.1584","0.8405","29.5195"
"","134.0200","11.1601","0.8406","29.5242"
"","134.0400","11.1619","0.8411","29.5288"
"","134.0600","11.1635","0.8414","29.5332"
"","134.0800","11.1652","0.8415","29.5375"
"","134.1000","11.1668","0.8419","29.5420"
"","134.1200","11.1686","0.8422","29.5465"
"","134.1400","11.1702","0.8423","29.5509"
"","134.1600","11.1717","0.8427","29.5549"
"","134.1800","11.1732","0.8428","29.5588"
"","134.2000","11.1747","0.8430","29.5627"
"","134.2200","11.1763","0.8432","29.5671"
"","134.2400","11.1780","0.8434","29.5716"
"","134.2600","11.1797","0.8435","29.5759"
"","134.2800","11.1812","0.8437","29.5799"
"","134.3000","11.1827","0.8438","29.5839"
"","134.3200","11.1844","0.8441","29.5883"
"","134.3400","11.1861","0.8447","29.5930"
"","134.3600","11.1879","0.8449","29.5976"
"","134.3800","11.1895","0.8450","29.6019"
"","134.4000","11.1911","0.8452","29.6061"
"","134.4200","11.1928","0.8456","29.6105"
"","134.4400","11.1946","0.8457","29.6153"
"","134.4600","11.1963","0.8460","29.6200"
"","134.4800","11.1979","0.8463","29.6242"
"","134.5000","11.1995","0.8465","29.6283"
"","134.5200","11.2012","0.8467","29.6328"
"","134.5400","11.2030","0.8470","29.6377"
"","134.5600","11.2049","0.8474","29.6426"
"","134.5800","11.2066","0.8476","29.6471"
"","134.6000","11.2082","0.8479","29.6513"
"","134.6200","11.2098","0.8479","29.6557"
"","134.6400","11.2117","0.8483","29.6605"
"","134.6600","11.2134","0.8487","29.6652"
"","134.6800","11.2150","0.8491","29.6694"
"","134.7000","11.2165","0.8492","29.6733"
"","134.7200","11.2181","0.8495","29.6775"
"","134.7400","11.2199","0.8496","29.6822"
"","134.7600","11.2216","0.8499","29.6868"
"","134.7800","11.2231","0.8499","29.6909"
"","134.8000","11.2246","0.8500","29.6947"
"","134.8200","11.2262","0.8502","29.6989"
"","134.8400","11.2279","0.8505","29.7035"
"","134.8600","11.2297","0.8509","29.7082"
"","134.8800","11.2313","0.8512","29.7125"
"","134.9000","11.2328","0.8514","29.7165"
"","134.9200","11.2345","0.8516","29.7208"
"","134.9400","11.2363","0.8519","29.7256"
"","134.9600","11.2381","0.8524","29.7304"
"","134.9800","11.2397","0.8525","29.7348"
"","135.0000","11.2412","0.8525","29.7387"
"","135.0200","11.2428","0.8527","29.7430"
"","135.0400","11.2446","0.8532","29.7477"
"","135.0600","11.2465","0.8536","29.7526"
"","135.0800","11.2481","0.8538","29.7570"
"","135.1000","11.2497","0.8541","29.7613"
"","135.1200","11.2514","0.8544","29.7657"
"","135.1400","11.2533","0.8546","29.7706"
"","135.1600","11.2551","0.8551","29.7756"
"","135.1800","11.2569","0.8553","29.7801"
"","135.2000","11.2585","0.8553","29.7844"
"","135.2200","11.2602","0.8555","29.7888"
"","135.2400","11.2619","0.8558","29.7936"
"","135.2600","11.2637","0.8561","29.7981"
"","135.2800","11.2652","0.8563","29.8021"
"","135.3000","11.2666","0.8566","29.8059"
"","135.3200","11.2682","0.8566","29.8100"
"","135.3400","11.2699","0.8569","29.8145"
"","135.3600","11.2716","0.8572","29.8190"
"","135.3800","11.2731","0.8573","29.8231"
"","135.4000","11.2746","0.8575","29.8270"
"","135.4200","11.2761","0.8577","29.8311"
"","135.4400","11.2778","0.8580","29.8355"
"","135.4600","11.2796","0.8585","29.8402"
"","135.4800","11.2813","0.8587","29.8446"
"","135.5000","11.2828","0.8588","29.8488"
"","135.5200","11.2844","0.8590","29.8529"
"","135.5400","11.2861","0.8592","29.8573"
"","135.5600","11.2878","0.8596","29.8619"
"","135.5800","11.2895","0.8601","29.8665"
"","135.6000","11.2912","0.8601","29.8709"
"","135.6200","11.2928","0.8604","29.8752"
"","135.6400","11.2945","0.8606","29.8798"
"","135.6600","11.2963","0.8610","29.8845"
"","135.6800","11.2981","0.8613","29.8891"
"","135.7000","11.2998","0.8613","29.8936"
"","135.7200","11.3014","0.8616","29.8980"
"","135.7400","11.3031","0.8617","29.9025"
"","135.7600","11.3049","0.8621","29.9071"
"","135.7800","11.3066","0.8623","29.9117"
"","135.8000","11.3083","0.8626","29.9161"
"","135.8200","11.3099","0.8630","29.9204"
"","135.8400","11.3115","0.8632","29.9247"
"","135.8600","11.3132","0.8633","29.9292"
"","135.8800","11.3149","0.8637","29.9337"
"","135.9000","11.3165","0.8641","29.9380"
"","135.9200","11.3181","0.8641","29.9421"
"","135.9400","11.3197","0.8642","29.9462"
"","135.9600","11.3213","0.8646","29.9506"
"","135.9800","11.3230","0.8650","29.9551"
"","136.0000","11.3247","0.8653","29.9595"
"","136.0200","11.3262","0.8655","29.9636"
"","136.0400","11.3277","0.8656","29.9676"
"","136.0600","11.3294","0.8658","29.9720"
"","136.0800","11.3312","0.8662","29.9769"
"","136.1000","11.3330","0.8665","29.9816"
"","136.1200","11.3347","0.8667","29.9861"
"","136.1400","11.3363","0.8668","29.9902"
"","136.1600","11.3379","0.8671","29.9945"
"","136.1800","11.3396","0.8673","29.9991"
"","136.2000","11.3414","0.8677","30.0036"
"","136.2200","11.3430","0.8682","30.0080"
"","136.2400","11.3446","0.8683","30.0123"
"","136.2600","11.3464","0.8686","30.0169"
"","136.2800","11.3483","0.8689","30.0220"
"","136.3000","11.3502","0.8694","30.0269"
"","136.3200","11.3519","0.8697","30.0314"
"","136.3400","11.3535","0.8698","30.0357"
"","136.3600","11.3552","0.8699","30.0402"
"","136.3800","11.3570","0.8701","30.0450"
"","136.4000","11.3587","0.8705","30.0495"
"","136.4200","11.3602","0.8707","30.0534"
"","136.4400","11.3616","0.8708","30.0572"
"","136.4600","11.3632","0.8712","30.0613"
"","136.4800","11.3649","0.8716","30.0660"
"","136.5000","11.3667","0.8718","30.0706"
"","136.5200","11.3682","0.8719","30.0747"
"","136.5400","11.3697","0.8720","30.0785"
"","136.5600","11.3712","0.8723","30.0826"
"","136.5800","11.3729","0.8727","30.0872"
"","136.6000","11.3747","0.8730","30.0918"
"","136.6200","11.3762","0.8733","30.0959"
"","136.6400","11.3777","0.8734","30.0998"
"","136.6600","11.3793","0.8735","30.1039"
"","136.6800","11.3810","0.8738","30.1086"
"","136.7000","11.3829","0.8742","30.1135"
"","136.7200","11.3846","0.8744","30.1180"
"","136.7400","11.3861","0.8746","30.1220"
"","136.7600","11.3877","0.8749","30.1262"
"","136.7800","11.3895","0.8752","30.1309"
"","136.8000","11.3913","0.8755","30.1358"
"","136.8200","11.3931","0.8756","30.1404"
"","136.8400","11.3947","0.8758","30.1447"
"","136.8600","11.3963","0.8762","30.1490"
"","136.8800","11.3981","0.8767","30.1537"
"","136.9000","11.4000","0.8769","30.1587"
"","136.9200","11.4017","0.8771","30.1633"
"","136.9400","11.4033","0.8774","30.1676"
"","136.9600","11.4050","0.8777","30.1720"
"","136.9800","11.4067","0.8779","30.1766"
"","137.0000","11.4084","0.8781","30.1810"
"","137.0200","11.4099","0.8783","30.1851"
"","137.0400","11.4114","0.8784","30.1888"
"","137.0600","11.4129","0.8786","30.1929"
"","137.0800","11.4146","0.8788","30.1975"
"","137.1000","11.4164","0.8791","30.2022"
"","137.1200","11.4181","0.8795","30.2067"
"","137.1400","11.4197","0.8797","30.2108"
"","137.1600","11.4212","0.8799","30.2148"
"","137.1800","11.4228","0.8801","30.2192"
"","137.2000","11.4246","0.8804","30.2238"
"","137.2200","11.4263","0.8807","30.2284"
"","137.2400","11.4280","0.8809","30.2327"
"","137.2600","11.4295","0.8811","30.2369"
"","137.2800","11.4312","0.8815","30.2412"
"","137.3000","11.4329","0.8817","30.2457"
"","137.3200","11.4346","0.8822","30.2502"
"","137.3400","11.4362","0.8825","30.2546"
"","137.3600","11.4379","0.8827","30.2590"
"","137.3800","11.4397","0.8829","30.2637"
"","137.4000","11.4415","0.8833","30.2686"
"","137.4200","11.4434","0.8835","30.2736"
"","137.4400","11.4452","0.8838","30.2782"
"","137.4600","11.4468","0.8842","30.2827"
"","137.4800","11.4485","0.8845","30.2870"
"","137.5000","11.4502","0.8847","30.2916"
"","137.5200","11.4520","0.8850","30.2962"
"","137.5400","11.4537","0.8853","30.3008"
"","137.5600","11.4553","0.8854","30.3050"
"","137.5800","11.4568","0.8856","30.3091"
"","137.6000","11.4584","0.8858","30.3133"
"","137.6200","11.4600","0.8861","30.3176"
"","137.6400","11.4617","0.8863","30.3219"
"","137.6600","11.4632","0.8864","30.3261"
"","137.6800","11.4647","0.8867","30.3301"
"","137.7000","11.4663","0.8872","30.3342"
"","137.7200","11.4679","0.8874","30.3385"
"","137.7400","11.4696","0.8874","30.3429"
"","137.7600","11.4712","0.8875","30.3471"
"","137.7800","11.4728","0.8878","30.3513"
"","137.8000","11.4744","0.8882","30.3557"
"","137.8200","11.4761","0.8884","30.3602"
"","137.8400","11.4778","0.8887","30.3647"
"","137.8600","11.4794","0.8890","30.3689"
